Lot-ID,Wafer-NO,No,6,7,8,11,12,15,ANN
1855,2,54,550,-39,1389,1170,982,-76,0
1855,2,55,550,-39,1389,1171,983,-79,0
1855,2,56,550,-39,1389,1173,984,-81,0
1855,2,57,549,-43,1389,1175,984,-83,0
1855,2,58,550,-41,1389,1174,983,-84,0
1855,2,59,550,-40,1389,1174,982,-85,0
1855,2,60,551,-39,1389,1175,982,-86,0
1855,2,61,552,-38,1392,1174,981,-87,0
1855,2,62,551,-39,1389,1176,981,-89,0
1855,2,63,551,-40,1392,1177,982,-90,0
1855,2,64,551,-40,1392,1176,981,-91,0
1855,2,65,551,-41,1389,1182,988,-92,0
1855,2,66,551,-40,1392,1184,989,-93,0
1855,2,67,550,-41,1389,1184,989,-94,0
1855,2,68,551,-42,1389,1184,988,-94,0
1855,2,69,551,-42,1392,1184,988,-95,0
1855,2,70,551,-42,1389,1184,988,-95,0
1855,2,71,551,-42,1392,1185,989,-96,0
1855,2,72,551,-41,1389,1185,988,-96,0
1855,2,73,550,-43,1389,1186,989,-96,0
1855,2,74,551,-41,1392,1186,989,-97,0
1855,2,75,550,-42,1392,1184,986,-96,0
1855,2,76,550,-42,1389,1185,987,-97,0
1855,2,77,550,-42,1392,1185,987,-97,0
1855,2,78,550,-42,1389,1186,988,-97,0
1855,2,79,550,-41,1392,1186,987,-97,0
1855,2,80,550,-41,1392,1185,986,-97,0
1855,2,81,550,-42,1392,1185,986,-97,0
1855,2,82,551,-41,1392,1185,986,-97,0
1855,2,83,550,-42,1392,1187,986,-97,0
1855,2,84,551,-41,1392,1186,986,-97,0
1855,2,85,551,-42,1389,1187,987,-97,0
1855,2,86,550,-42,1389,1187,986,-97,0
1855,2,87,550,-42,1392,1186,985,-97,0
1855,2,88,550,-43,1389,1188,987,-97,0
1855,2,89,550,-42,1389,1189,988,-97,0
1855,2,90,550,-42,1389,1189,988,-97,0
1855,2,91,550,-41,1389,1188,987,-97,0
1855,2,92,550,-42,1389,1189,987,-97,0
1855,2,93,550,-42,1392,1188,986,-97,0
1855,2,94,550,-42,1389,1189,987,-97,0
1855,2,95,550,-42,1389,1188,986,-97,0
1855,2,96,550,-42,1392,1189,986,-97,0
1855,2,97,550,-43,1389,1189,986,-97,0
1855,2,98,551,-42,1392,1184,981,-96,0
1855,2,99,551,-42,1392,1184,981,-96,0
1855,2,100,551,-41,1392,1184,981,-96,0
1855,2,101,551,-42,1392,1184,981,-96,0
1855,2,102,551,-42,1392,1183,980,-95,0
1855,2,103,551,-42,1392,1184,981,-95,0
1855,2,104,552,-41,1392,1185,981,-96,0
1855,2,105,551,-41,1389,1187,983,-96,0
1855,2,106,551,-42,1389,1187,983,-96,0
1855,2,107,551,-42,1392,1187,983,-96,0
1855,2,108,551,-42,1392,1186,982,-95,0
1855,2,109,551,-42,1392,1187,982,-95,0
1855,2,110,551,-42,1392,1187,983,-95,0
1855,2,111,551,-42,1392,1187,983,-95,0
1855,2,112,551,-41,1395,1186,982,-95,0
1855,2,113,550,-42,1392,1184,980,-95,0
1855,2,114,550,-42,1392,1186,981,-95,0
1855,2,115,550,-41,1389,1187,982,-95,0
1855,2,116,550,-42,1389,1187,982,-95,0
1855,2,117,550,-41,1392,1187,982,-95,0
1855,2,118,550,-42,1392,1185,980,-95,0
1855,2,119,550,-42,1392,1186,981,-94,0
1855,2,120,550,-42,1392,1186,981,-94,0
1855,2,121,550,-42,1392,1186,981,-94,0
1855,2,122,550,-41,1392,1186,981,-94,0
1855,2,123,550,-43,1392,1185,980,-94,0
1855,2,124,550,-42,1395,1186,980,-94,0
1855,2,125,550,-42,1392,1186,980,-94,0
1855,2,126,550,-40,1389,1188,982,-94,0
1855,2,127,550,-42,1392,1187,981,-94,0
1855,2,128,550,-42,1392,1188,982,-94,0
1855,2,129,550,-40,1392,1187,981,-94,0
1855,2,130,550,-41,1392,1188,981,-94,0
1855,2,131,550,-41,1392,1188,982,-94,0
1855,2,132,550,-40,1392,1188,982,-94,0
1855,2,133,550,-42,1392,1186,980,-94,0
1855,2,134,550,-41,1392,1187,981,-94,0
1855,2,135,-3,-17,1366,20,5,-1,0
1855,2,136,-5,-17,432,1,-11,-1,0
1855,2,137,-5,-17,400,1,-11,-1,0
1855,2,138,-5,-17,394,1,-11,-1,0
1855,2,139,-5,-17,394,1,-11,0,0
1855,2,140,-5,-17,394,1,-11,0,0
1855,2,141,-5,-17,394,1,-11,-1,0
1855,2,142,-5,-17,394,1,-11,-1,0
1855,2,143,-5,-17,394,1,-11,-1,0
1855,3,1,-5,-17,32,1,-11,-1,0
1855,3,2,-6,-17,13,1,-11,-1,0
1855,3,3,-6,-17,6,1,-11,-1,0
1855,3,4,-6,-17,6,1,-11,-1,0
1855,3,5,-5,-17,3,1,-11,0,0
1855,3,6,-6,-17,3,1,-11,-1,0
1855,3,7,-6,-17,3,1,-11,-1,0
1855,3,8,-6,-17,3,1,-12,-1,0
1855,3,9,-6,-17,3,1,-11,0,0
1855,3,10,-6,-17,3,1,-11,-1,0
1855,3,11,-6,-17,662,1,-11,0,0
1855,3,12,-6,-17,502,1,-11,0,0
1855,3,13,-6,-17,1536,0,-11,0,0
1855,3,14,-5,-17,1862,0,-12,0,0
1855,3,15,-6,-18,2163,1,-11,0,0
1855,3,16,-6,-17,2214,1,-12,0,0
1855,3,17,-6,-18,2368,1,-11,0,0
1855,3,18,-6,-17,2390,1,-11,0,0
1855,3,19,-6,-17,2400,1,-11,-1,0
1855,3,20,600,-41,2477,2047,732,-50,0
1855,3,21,602,-43,2416,2047,803,-48,0
1855,3,22,602,-43,2406,2047,712,-43,0
1855,3,23,602,-44,2400,2047,641,-42,0
1855,3,24,602,-42,2400,2047,577,-40,0
1855,3,25,602,-43,2400,2047,540,-38,0
1855,3,26,602,-43,2397,2047,505,-36,0
1855,3,27,603,-43,2397,2047,485,-35,0
1855,3,28,602,-44,2397,2047,468,-34,0
1855,3,29,603,-44,2397,2047,450,-33,0
1855,3,30,603,-43,2397,2047,438,-32,0
1855,3,31,603,-43,2394,2047,426,-32,0
1855,3,32,603,-42,2394,2047,417,-31,0
1855,3,33,20,-16,2390,287,46,0,0
1855,3,34,-5,-17,259,1,-11,-1,0
1855,3,35,-5,-17,99,1,-11,-1,0
1855,3,36,-5,-17,51,1,-11,-1,0
1855,3,37,-5,-17,32,1,-11,-1,0
1855,3,38,-5,-17,22,1,-11,-1,0
1855,3,39,-5,-17,16,1,-11,-1,0
1855,3,40,-5,-16,13,1,-12,-1,0
1855,3,41,-5,-17,10,1,-11,-1,0
1855,3,42,-5,-17,6,1,-11,-1,0
1855,3,43,-5,-17,598,1,-11,-1,0
1855,3,44,-5,-17,787,0,-11,-1,0
1855,3,45,-5,-16,1162,1,-11,0,0
1855,3,46,-5,-17,1267,1,-11,0,0
1855,3,47,-5,-17,1331,1,-11,-1,0
1855,3,48,-5,-17,1357,1,-11,0,0
1855,3,49,-5,-17,1382,1,-11,-1,0
1855,3,50,-6,-20,1386,0,-12,-2,0
1855,3,51,559,125,1382,1086,697,-43,0
1855,3,52,551,-25,1386,1264,897,-78,0
1855,3,53,548,-41,1386,1286,942,-84,0
1855,3,54,549,-40,1389,1286,968,-88,0
1855,3,55,549,-40,1386,1289,984,-90,0
1855,3,56,549,-43,1389,1294,998,-91,0
1855,3,57,548,-44,1389,1297,1004,-91,0
1855,3,58,550,-42,1389,1304,1010,-91,0
1855,3,59,551,-40,1386,1310,1013,-92,0
1855,3,60,552,-39,1386,1313,1013,-92,0
1855,3,61,550,-42,1386,1316,1010,-92,0
1855,3,62,550,-42,1386,1317,1008,-92,0
1855,3,63,550,-42,1389,1320,1007,-92,0
1855,3,64,550,-42,1392,1320,1002,-91,0
1855,3,65,550,-42,1389,1323,1002,-92,0
1855,3,66,550,-41,1392,1325,1002,-92,0
1855,3,67,550,-42,1392,1328,1002,-92,0
1855,3,68,550,-43,1389,1330,1003,-93,0
1855,3,69,551,-42,1392,1332,1004,-93,0
1855,3,70,550,-42,1389,1335,1005,-93,0
1855,3,71,550,-42,1392,1337,1005,-94,0
1855,3,72,550,-42,1392,1340,1007,-95,0
1855,3,73,550,-42,1389,1344,1010,-95,0
1855,3,74,551,-42,1392,1345,1010,-96,0
1855,3,75,551,-41,1395,1346,1010,-96,0
1855,3,76,551,-42,1392,1348,1012,-96,0
1855,3,77,551,-41,1392,1348,1010,-96,0
1855,3,78,551,-42,1392,1349,1013,-97,0
1855,3,79,551,-42,1389,1352,1015,-97,0
1855,3,80,551,-42,1392,1352,1015,-97,0
1855,3,81,551,-41,1392,1353,1016,-97,0
1855,3,82,551,-42,1392,1354,1017,-98,0
1855,3,83,551,-41,1392,1355,1018,-98,0
1855,3,84,551,-42,1392,1356,1019,-98,0
1855,3,85,551,-42,1392,1356,1020,-98,0
1855,3,86,551,-42,1392,1357,1022,-99,0
1855,3,87,552,-41,1392,1360,1024,-99,0
1855,3,88,550,-41,1389,1358,1023,-99,0
1855,3,89,550,-41,1392,1358,1024,-99,0
1855,3,90,550,-42,1392,1358,1024,-99,0
1855,3,91,550,-41,1395,1357,1024,-100,0
1855,3,92,550,-42,1395,1358,1024,-100,0
1855,3,93,550,-42,1395,1359,1026,-100,0
1855,3,94,550,-42,1392,1360,1027,-100,0
1855,3,95,550,-42,1395,1360,1028,-100,0
1855,3,96,550,-42,1392,1361,1029,-100,0
1855,3,97,550,-42,1392,1362,1032,-100,0
1855,3,98,550,-43,1392,1363,1033,-100,0
1855,3,99,550,-42,1389,1364,1035,-101,0
1855,3,100,550,-43,1392,1363,1035,-101,0
1855,3,101,550,-43,1392,1362,1036,-101,0
1855,3,102,550,-42,1392,1362,1037,-101,0
1855,3,103,550,-43,1392,1360,1039,-101,0
1855,3,104,550,-43,1389,1351,1040,-100,0
1855,3,105,550,-43,1389,1334,1044,-98,0
1855,3,106,550,-43,1392,1299,1050,-96,0
1855,3,107,550,-43,1392,1275,1051,-96,0
1855,3,108,550,-43,1389,1254,1054,-95,0
1855,3,109,550,-43,1389,1241,1055,-94,0
1855,3,110,550,-42,1392,1230,1057,-93,0
1855,3,111,550,-42,1392,1216,1060,-91,0
1855,3,112,550,-43,1392,1204,1063,-90,0
1855,3,113,550,-43,1392,1191,1062,-89,0
1855,3,114,550,-43,1392,1185,1063,-88,0
1855,3,115,550,-43,1392,1183,1060,-88,0
1855,3,116,550,-43,1392,1182,1055,-88,0
1855,3,117,550,-43,1392,1181,1050,-88,0
1855,3,118,550,-42,1395,1181,1046,-89,0
1855,3,119,550,-43,1389,1184,1047,-89,0
1855,3,120,550,-43,1389,1184,1043,-89,0
1855,3,121,550,-43,1389,1185,1040,-90,0
1855,3,122,550,-42,1389,1184,1037,-90,0
1855,3,123,550,-42,1392,1185,1035,-90,0
1855,3,124,550,-42,1392,1185,1033,-90,0
1855,3,125,550,-42,1392,1184,1030,-90,0
1855,3,126,550,-42,1389,1186,1029,-90,0
1855,3,127,550,-42,1392,1186,1028,-90,0
1855,3,128,550,-42,1392,1185,1024,-90,0
1855,3,129,550,-42,1392,1185,1024,-90,0
1855,3,130,550,-42,1389,1185,1022,-90,0
1855,3,131,550,-42,1392,1185,1021,-90,0
1855,3,132,550,-43,1392,1185,1020,-89,0
1855,3,133,-3,-18,1366,20,6,-1,0
1855,3,134,-5,-18,448,1,-11,0,0
1855,3,135,-5,-18,403,1,-11,-1,0
1855,3,136,-5,-18,394,1,-11,-1,0
1855,3,137,-5,-18,394,1,-11,-1,0
1855,3,138,-5,-18,394,1,-11,-1,0
1855,3,139,-6,-18,394,1,-11,0,0
1855,3,140,-6,-18,394,1,-11,0,0
1855,3,141,-6,-18,394,1,-11,0,0
1855,4,1,-6,-18,32,1,-11,0,0
1855,4,2,-5,-18,13,1,-11,0,0
1855,4,3,-6,-18,6,1,-11,-1,0
1855,4,4,-6,-18,6,1,-11,-1,0
1855,4,5,-5,-18,6,1,-11,0,0
1855,4,6,-6,-18,3,1,-11,0,0
1855,4,7,-6,-18,3,1,-11,0,0
1855,4,8,-5,-18,3,1,-11,0,0
1855,4,9,-5,-18,3,1,-11,0,0
1855,4,10,-6,-18,662,1,-12,0,0
1855,4,11,-6,-18,496,1,-11,-1,0
1855,4,12,-6,-18,1549,1,-11,0,0
1855,4,13,-6,-18,1837,0,-12,-1,0
1855,4,14,-6,-18,2192,1,-11,0,0
1855,4,15,-6,-18,2339,1,-11,0,0
1855,4,16,-6,-18,2400,1,-12,0,0
1855,4,17,-6,-18,2400,1,-11,-1,0
1855,4,18,602,47,2467,2047,773,-67,0
1855,4,19,605,-17,2429,2047,980,-54,0
1855,4,20,601,-45,2406,2047,1003,-62,0
1855,4,21,602,-44,2403,2047,911,-61,0
1855,4,22,602,-45,2403,2047,811,-58,0
1855,4,23,603,-45,2400,2047,751,-55,0
1855,4,24,603,-44,2400,2047,705,-54,0
1855,4,25,603,-44,2400,2047,660,-52,0
1855,4,26,603,-44,2400,2047,634,-51,0
1855,4,27,603,-44,2397,2047,608,-50,0
1855,4,28,603,-44,2397,2047,591,-49,0
1855,4,29,604,-44,2400,2047,575,-48,0
1855,4,30,602,-45,2400,2047,557,-47,0
1855,4,31,602,-45,2403,2047,546,-47,0
1855,4,32,-5,-18,432,2,-11,-1,0
1855,4,33,-5,-18,115,1,-11,0,0
1855,4,34,-6,-18,64,1,-11,-1,0
1855,4,35,-6,-18,38,1,-11,0,0
1855,4,36,-6,-18,26,1,-11,0,0
1855,4,37,-6,-18,19,1,-11,-1,0
1855,4,38,-6,-18,13,1,-11,-1,0
1855,4,39,-6,-18,13,1,-11,0,0
1855,4,40,-6,-18,10,1,-11,-1,0
1855,4,41,-6,-18,624,0,-12,0,0
1855,4,42,-6,-18,790,1,-11,0,0
1855,4,43,-6,-18,1082,1,-11,0,0
1855,4,44,-6,-18,1197,0,-11,0,0
1855,4,45,-6,-18,1350,1,-11,0,0
1855,4,46,-6,-18,1360,1,-11,-1,0
1855,4,47,-6,-18,1382,1,-11,0,0
1855,4,48,-6,-18,1386,1,-11,0,0
1855,4,49,546,63,1389,904,680,-13,0
1855,4,50,548,-23,1389,1076,865,-56,0
1855,4,51,547,-40,1392,1096,884,-58,0
1855,4,52,550,-40,1389,1101,887,-62,0
1855,4,53,550,-40,1389,1101,887,-64,0
1855,4,54,550,-40,1389,1101,887,-65,0
1855,4,55,549,-44,1392,1102,887,-66,0
1855,4,56,549,-45,1392,1102,888,-67,0
1855,4,57,549,-43,1392,1102,887,-67,0
1855,4,58,550,-42,1392,1100,886,-67,0
1855,4,59,550,-41,1392,1101,887,-67,0
1855,4,60,550,-43,1392,1102,888,-68,0
1855,4,61,550,-44,1392,1103,889,-68,0
1855,4,62,550,-43,1392,1104,891,-68,0
1855,4,63,550,-44,1392,1101,889,-68,0
1855,4,64,550,-44,1392,1102,890,-68,0
1855,4,65,550,-44,1395,1102,892,-68,0
1855,4,66,550,-43,1389,1104,895,-69,0
1855,4,67,550,-45,1392,1104,895,-69,0
1855,4,68,550,-45,1389,1105,897,-69,0
1855,4,69,550,-45,1389,1105,897,-69,0
1855,4,70,550,-45,1392,1106,898,-69,0
1855,4,71,550,-44,1389,1106,900,-70,0
1855,4,72,550,-46,1389,1107,900,-70,0
1855,4,73,550,-44,1389,1108,901,-70,0
1855,4,74,551,-43,1392,1106,900,-70,0
1855,4,75,550,-44,1389,1108,901,-70,0
1855,4,76,551,-43,1392,1108,901,-70,0
1855,4,77,550,-44,1392,1110,904,-70,0
1855,4,78,550,-45,1392,1109,903,-70,0
1855,4,79,550,-44,1392,1110,903,-69,0
1855,4,80,550,-44,1392,1112,905,-70,0
1855,4,81,550,-44,1392,1111,903,-69,0
1855,4,82,550,-44,1392,1109,900,-68,0
1855,4,83,550,-45,1392,1109,900,-68,0
1855,4,84,550,-45,1392,1111,902,-68,0
1855,4,85,550,-45,1392,1113,903,-68,0
1855,4,86,550,-45,1392,1112,901,-68,0
1855,4,87,550,-45,1392,1113,902,-68,0
1855,4,88,550,-44,1392,1115,904,-68,0
1855,4,89,550,-45,1392,1115,904,-68,0
1855,4,90,551,-44,1392,1116,904,-68,0
1855,4,91,551,-44,1392,1117,906,-68,0
1855,4,92,551,-44,1392,1117,905,-68,0
1855,4,93,551,-44,1395,1116,904,-68,0
1855,4,94,551,-44,1392,1117,905,-67,0
1855,4,95,551,-44,1392,1117,905,-68,0
1855,4,96,551,-44,1392,1117,906,-68,0
1855,4,97,551,-44,1392,1117,905,-68,0
1855,4,98,551,-44,1395,1117,905,-67,0
1855,4,99,551,-43,1395,1117,904,-67,0
1855,4,100,552,-44,1395,1117,905,-67,0
1855,4,101,551,-43,1395,1118,905,-67,0
1855,4,102,552,-43,1392,1118,906,-67,0
1855,4,103,552,-43,1392,1118,906,-67,0
1855,4,104,550,-44,1392,1117,904,-67,0
1855,4,105,550,-44,1395,1116,904,-67,0
1855,4,106,550,-44,1392,1117,904,-67,0
1855,4,107,550,-44,1395,1117,904,-67,0
1855,4,108,550,-44,1395,1117,904,-67,0
1855,4,109,550,-44,1395,1117,904,-67,0
1855,4,110,550,-44,1392,1118,905,-67,0
1855,4,111,550,-44,1392,1118,905,-67,0
1855,4,112,550,-44,1395,1118,904,-67,0
1855,4,113,550,-44,1392,1119,905,-67,0
1855,4,114,550,-43,1392,1120,906,-67,0
1855,4,115,551,-44,1392,1120,907,-67,0
1855,4,116,550,-44,1389,1120,907,-67,0
1855,4,117,550,-44,1392,1120,907,-67,0
1855,4,118,550,-44,1389,1121,908,-67,0
1855,4,119,550,-44,1392,1121,908,-67,0
1855,4,120,550,-44,1389,1122,908,-67,0
1855,4,121,550,-44,1389,1122,908,-67,0
1855,4,122,551,-43,1392,1122,909,-67,0
1855,4,123,551,-44,1392,1122,909,-67,0
1855,4,124,551,-44,1392,1123,909,-67,0
1855,4,125,551,-43,1392,1123,909,-67,0
1855,4,126,551,-44,1389,1125,911,-67,0
1855,4,127,551,-43,1392,1124,911,-68,0
1855,4,128,551,-43,1392,1124,910,-67,0
1855,4,129,551,-43,1392,1125,911,-67,0
1855,4,130,551,-43,1392,1125,911,-67,0
1855,4,131,551,-44,1392,1125,911,-67,0
1855,4,132,551,-43,1392,1125,911,-68,0
1855,4,133,551,-44,1392,1125,911,-67,0
1855,4,134,-3,-19,1370,19,4,-1,0
1855,4,135,-6,-19,432,1,-11,0,0
1855,4,136,-6,-19,400,1,-11,0,0
1855,4,137,-5,-19,394,1,-11,-1,0
1855,4,138,-6,-19,394,1,-11,-2,0
1855,4,139,-6,-19,394,1,-12,-1,0
1855,4,140,-6,-19,394,1,-11,-1,0
1855,4,141,-6,-19,394,1,-11,-1,0
1855,4,142,-6,-19,394,1,-11,0,0
1855,6,1,-6,-18,32,1,-11,0,0
1855,6,2,-6,-19,13,1,-12,-1,0
1855,6,3,-6,-18,6,1,-11,0,0
1855,6,4,-6,-18,6,1,-11,0,0
1855,6,5,-6,-18,3,1,-11,0,0
1855,6,6,-6,-18,3,1,-11,0,0
1855,6,7,-6,-18,3,1,-11,-1,0
1855,6,8,-6,-18,3,1,-11,0,0
1855,6,9,-6,-18,3,1,-11,-1,0
1855,6,10,-6,-19,659,1,-12,-1,0
1855,6,11,-6,-18,499,1,-12,0,0
1855,6,12,-6,-18,1504,1,-12,-1,0
1855,6,13,-6,-19,1824,1,-12,-1,0
1855,6,14,-6,-18,2144,1,-11,-1,0
1855,6,15,-6,-18,2243,1,-11,-1,0
1855,6,16,-6,-18,2275,1,-12,0,0
1855,6,17,-6,-18,2304,1,-12,0,0
1855,6,18,-6,-18,2330,1,-11,-1,0
1855,6,19,-6,-18,2362,0,-11,-1,0
1855,6,20,-6,-18,2394,1,-11,-1,0
1855,6,21,-6,-19,2403,1,-11,0,0
1855,6,22,566,953,2400,298,63,-12,0
1855,6,23,605,17,2480,2047,1030,-58,0
1855,6,24,601,-45,2416,2047,1179,-64,0
1855,6,25,603,-45,2406,2047,1076,-64,0
1855,6,26,602,-46,2406,2047,980,-61,0
1855,6,27,603,-46,2403,2047,892,-57,0
1855,6,28,603,-46,2403,2047,842,-56,0
1855,6,29,604,-46,2400,2047,797,-53,0
1855,6,30,603,-46,2400,2047,767,-52,0
1855,6,31,602,-46,2403,2047,747,-50,0
1855,6,32,603,-45,2403,2047,727,-49,0
1855,6,33,603,-46,2403,2047,714,-49,0
1855,6,34,603,-45,2403,2047,703,-48,0
1855,6,35,603,-45,2400,2047,694,-47,0
1855,6,36,-5,-19,1757,7,-10,-1,0
1855,6,37,-6,-19,186,1,-11,-2,0
1855,6,38,-6,-19,83,1,-11,-1,0
1855,6,39,-6,-18,45,1,-11,-1,0
1855,6,40,-6,-19,32,1,-11,-1,0
1855,6,41,-6,-19,22,1,-11,0,0
1855,6,42,-6,-19,16,1,-11,-1,0
1855,6,43,-6,-19,13,1,-11,-2,0
1855,6,44,-6,-19,10,1,-11,-1,0
1855,6,45,-6,-19,10,1,-11,-2,0
1855,6,46,-6,-19,710,0,-11,0,0
1855,6,47,-6,-19,989,0,-11,-1,0
1855,6,48,-6,-19,1178,1,-11,-1,0
1855,6,49,-7,-21,1347,1,-12,0,0
1855,6,50,-6,-19,1363,0,-11,-1,0
1855,6,51,-5,-17,1386,1,-11,-1,0
1855,6,52,486,397,1386,533,383,53,0
1855,6,53,553,50,1389,983,788,-39,0
1855,6,54,548,-39,1389,1160,987,-67,0
1855,6,55,549,-42,1389,1165,988,-73,0
1855,6,56,550,-43,1389,1169,991,-79,0
1855,6,57,551,-41,1389,1170,990,-81,0
1855,6,58,551,-40,1386,1171,990,-83,0
1855,6,59,551,-41,1386,1172,989,-85,0
1855,6,60,550,-42,1386,1172,988,-86,0
1855,6,61,550,-41,1389,1171,986,-87,0
1855,6,62,549,-43,1389,1176,996,-91,0
1855,6,63,549,-44,1389,1178,997,-92,0
1855,6,64,549,-44,1389,1179,998,-94,0
1855,6,65,549,-44,1389,1179,997,-95,0
1855,6,66,549,-44,1389,1179,997,-96,0
1855,6,67,549,-44,1389,1179,997,-96,0
1855,6,68,549,-44,1389,1180,997,-97,0
1855,6,69,549,-44,1392,1179,997,-98,0
1855,6,70,549,-44,1392,1179,997,-98,0
1855,6,71,550,-44,1392,1180,997,-99,0
1855,6,72,549,-45,1389,1180,998,-100,0
1855,6,73,550,-43,1389,1181,999,-100,0
1855,6,74,550,-43,1389,1181,999,-100,0
1855,6,75,551,-42,1389,1181,999,-101,0
1855,6,76,550,-43,1389,1181,999,-101,0
1855,6,77,551,-43,1392,1181,999,-101,0
1855,6,78,551,-43,1392,1181,999,-101,0
1855,6,79,551,-43,1389,1182,1000,-101,0
1855,6,80,551,-43,1389,1183,1000,-102,0
1855,6,81,551,-43,1389,1184,1002,-102,0
1855,6,82,551,-42,1389,1184,1003,-103,0
1855,6,83,551,-42,1389,1184,1003,-103,0
1855,6,84,551,-43,1392,1183,1002,-103,0
1855,6,85,551,-42,1392,1183,1002,-103,0
1855,6,86,552,-42,1392,1183,1002,-103,0
1855,6,87,551,-43,1392,1184,1003,-102,0
1855,6,88,551,-42,1392,1184,1003,-103,0
1855,6,89,551,-42,1392,1184,1002,-103,0
1855,6,90,551,-43,1392,1184,1003,-103,0
1855,6,91,552,-42,1389,1184,1003,-103,0
1855,6,92,551,-43,1392,1184,1004,-103,0
1855,6,93,551,-43,1392,1184,1003,-103,0
1855,6,94,551,-43,1392,1184,1004,-103,0
1855,6,95,550,-43,1392,1182,1002,-102,0
1855,6,96,550,-44,1392,1182,1002,-102,0
1855,6,97,550,-42,1389,1183,1003,-102,0
1855,6,98,550,-43,1389,1182,1002,-102,0
1855,6,99,550,-43,1392,1182,1003,-102,0
1855,6,100,550,-43,1392,1182,1003,-102,0
1855,6,101,550,-43,1392,1182,1003,-102,0
1855,6,102,550,-43,1392,1182,1002,-101,0
1855,6,103,550,-44,1395,1180,1000,-101,0
1855,6,104,550,-43,1392,1181,1002,-101,0
1855,6,105,550,-43,1392,1182,1003,-101,0
1855,6,106,550,-42,1392,1182,1004,-101,0
1855,6,107,550,-43,1392,1182,1004,-101,0
1855,6,108,550,-43,1392,1181,1004,-101,0
1855,6,109,551,-43,1395,1180,1001,-100,0
1855,6,110,550,-44,1395,1180,1001,-100,0
1855,6,111,551,-43,1398,1179,1001,-100,0
1855,6,112,550,-43,1395,1180,1003,-100,0
1855,6,113,550,-43,1395,1181,1004,-100,0
1855,6,114,550,-44,1395,1181,1004,-100,0
1855,6,115,551,-43,1395,1180,1003,-100,0
1855,6,116,551,-42,1395,1180,1003,-100,0
1855,6,117,551,-43,1395,1180,1003,-99,0
1855,6,118,551,-43,1395,1181,1004,-100,0
1855,6,119,551,-44,1395,1181,1004,-99,0
1855,6,120,551,-43,1395,1181,1004,-99,0
1855,6,121,551,-43,1395,1181,1004,-99,0
1855,6,122,551,-43,1395,1180,1004,-99,0
1855,6,123,551,-43,1395,1181,1005,-99,0
1855,6,124,551,-43,1392,1182,1006,-99,0
1855,6,125,551,-44,1395,1181,1005,-99,0
1855,6,126,551,-43,1395,1181,1006,-99,0
1855,6,127,551,-43,1392,1182,1007,-99,0
1855,6,128,551,-43,1395,1182,1007,-99,0
1855,6,129,551,-43,1392,1183,1008,-99,0
1855,6,130,551,-44,1395,1183,1008,-99,0
1855,6,131,551,-43,1392,1182,1007,-99,0
1855,6,132,551,-43,1392,1182,1008,-99,0
1855,6,133,551,-44,1392,1183,1008,-98,0
1855,6,134,551,-43,1392,1184,1009,-99,0
1855,6,135,551,-43,1392,1183,1008,-98,0
1855,6,136,551,-43,1395,1183,1008,-98,0
1855,6,137,551,-43,1395,1183,1008,-98,0
1855,6,138,-5,-19,608,1,-11,-1,0
1855,6,139,-5,-18,419,1,-11,-1,0
1855,6,140,-5,-18,397,1,-11,-1,0
1855,6,141,-5,-18,394,1,-11,0,0
1855,6,142,-5,-19,394,1,-11,-1,0
1855,6,143,-6,-19,394,1,-11,-1,0
1855,6,144,-5,-18,394,1,-12,0,0
1855,6,145,-6,-18,394,1,-11,-1,0
1855,6,146,-6,-19,394,1,-11,0,0
1855,7,1,-6,-19,51,1,-11,0,0
1855,7,2,-6,-18,19,1,-11,-1,0
1855,7,3,-6,-18,10,1,-11,0,0
1855,7,4,-6,-18,6,1,-11,-1,0
1855,7,5,-6,-19,3,1,-11,0,0
1855,7,6,-6,-19,3,1,-11,0,0
1855,7,7,-6,-18,3,1,-11,0,0
1855,7,8,-6,-19,3,1,-11,0,0
1855,7,9,-6,-19,3,1,-11,0,0
1855,7,10,-6,-18,3,1,-11,0,0
1855,7,11,-6,-19,650,1,-12,0,0
1855,7,12,-6,-19,502,0,-11,0,0
1855,7,13,-6,-19,1555,1,-12,-1,0
1855,7,14,-6,-18,1830,1,-12,-1,0
1855,7,15,-6,-19,2157,1,-12,-1,0
1855,7,16,-6,-19,2243,1,-11,-1,0
1855,7,17,-6,-19,2304,0,-11,0,0
1855,7,18,-6,-19,2339,1,-12,-1,0
1855,7,19,-6,-18,2371,1,-11,-1,0
1855,7,20,-6,-19,2394,0,-11,0,0
1855,7,21,-6,-19,2397,1,-11,0,0
1855,7,22,604,-21,2442,2047,887,-56,0
1855,7,23,601,-44,2410,2047,911,-58,0
1855,7,24,603,-43,2400,2047,750,-54,0
1855,7,25,603,-44,2403,2047,661,-51,0
1855,7,26,603,-45,2400,2047,592,-48,0
1855,7,27,603,-45,2400,2047,555,-47,0
1855,7,28,604,-44,2400,2047,527,-45,0
1855,7,29,602,-45,2400,2047,502,-44,0
1855,7,30,602,-45,2400,2047,487,-42,0
1855,7,31,602,-45,2400,2047,474,-41,0
1855,7,32,602,-45,2397,2047,465,-40,0
1855,7,33,603,-45,2400,2047,457,-40,0
1855,7,34,602,-46,2400,2047,449,-39,0
1855,7,35,-3,-18,2317,63,-4,-1,0
