Lot-ID,Wafer-NO,P1_6_std,P1_6_max,P1_7_std,P1_7_max,P1_8_std,P1_8_max,P1_11_std,P1_11_min,P1_12_std,P1_12_min,P1_15_std,P1_15_max,P2_6_std,P2_6_max,P2_7_std,P2_7_max,P2_8_std,P2_8_max,P2_11_std,P2_11_min,P2_12_std,P2_12_min,P2_15_std,P2_15_max,Yield
1724,10,0.650443636,603,0.40824829,-47,5.505242257,2416,12.82875376,2004,182.6456567,409,7.425700347,-17,0.578008969,551,0.716727724,-44,2.62495923,1398,68.37925008,1128,12.56773126,957,4.494203945,-100,1
1724,11,0.514928651,604,0.651338947,-47,8.547549711,2416,0.866025404,2044,173.2863281,423,6.894771845,-17,0.488793329,552,0.776919303,-44,2.149795716,1395,65.56246729,1134,14.9785793,964,4.185991223,-99,1
1724,12,0.514928651,604,0.492365964,-47,2.539088359,2410,13.52438874,2001,171.5768226,413,6.74817596,-17,0.542599682,552,0.794122554,-44,1.91014362,1395,67.77083271,1133,14.50092262,968,4.415860032,-100,1
1724,13,0.522232968,603,0.492365964,-47,3.464101615,2406,2.309401077,2039,174.5196004,422,6.997835163,-18,0.543398181,551,0.693797263,-45,2.191984152,1395,67.01165872,1129,14.70387559,961,4.044698881,-101,1
1724,14,0.480384461,603,5.180090089,-30,8.976464954,2432,6.379052257,2024,173.1961982,415,8.421583991,-18,0.603891285,552,0.673032669,-44,2.039077693,1395,67.16822232,1129,13.01285574,958,4.495563378,-99,1
1724,15,0.518874522,603,1.109400392,-45,6.094343742,2416,15.69827689,1995,177.8066149,409,7.2039875,-18,0.641950509,552,0.897527468,-44,1.580055487,1392,67.40093356,1128,14.27686125,960,4.311942285,-100,1
1724,16,0.522232968,603,0.288675135,-47,4.944387697,2410,4.907477288,2030,172.5527368,419,6.41671586,-17,0.571441794,552,0.727112836,-44,1.730286436,1395,68.01660538,1129,14.21076866,965,4.59594738,-98,1
1724,18,0.513552591,603,39.62440418,100,15.10912685,2442,9.254936313,2016,173.5353782,420,17.5269024,-17,0.578684691,552,0.595708458,-44,1.946003794,1395,66.81044597,1128,12.83992091,961,4.345500722,-99,1
1728,1,0.836660027,603,0.40824829,-46,1.224744871,2397,15.81981879,2010,21.76235281,400,0.752772653,-17,0.640012019,552,0.795117311,-43,3.141839246,1398,67.74487278,1062,9.786912376,842,3.627618418,-83,1
1728,2,0.668557923,604,0.778498944,-45,6.206057647,2416,0,2047,199.8569185,435,9.029832711,-18,0.620649919,552,0.796585117,-43,1.827684382,1395,66.34562938,1068,10.8607092,833,3.254867362,-84,1
1728,3,0.759554525,604,4.074624412,-32,4.898979486,2416,0,2047,184.9393872,430,9.223715253,-18,0.629831224,552,2.2966354,-27,1.742241007,1395,65.35696535,1066,12.66341628,795,3.192382237,-83,1
1728,4,0.900336637,604,0.668557923,-45,2.153221688,2406,0,2047,184.4543961,423,8.073056573,-18,0.625883859,552,0.617657208,-44,1.967446058,1395,65.51546872,1071,10.27028175,842,3.104118212,-83,1
1730,2,0.577350269,604,0.389249472,-47,3.343922574,2406,0.577350269,2045,153.1784461,420,4.195957651,-17,0.541269778,552,0.801575026,-41,2.363231869,1398,67.24166448,1141,12.04291126,961,4.46407078,-100,1
1730,3,0.650443636,604,1.938146087,-39,4.336783636,2410,1.941450687,2040,176.4255491,415,7.488452649,-17,0.573382179,552,0.915368529,-42,1.91515227,1395,68.83015737,1136,11.5107322,973,4.709239922,-100,1
1730,4,0.514928651,603,1.07308674,-44,1.864744682,2406,0,2047,174.6664353,420,7.415687712,-17,0.601874292,552,0.909111664,-41,1.939142587,1395,71.04634102,1138,11.55219444,966,4.702366709,-99,1
1730,5,0.668557923,603,0.522232968,-47,11.26640218,2426,0,2047,167.7172043,418,6.637816362,-17,0.519875245,552,8.721785915,30,1.476299245,1392,70.46012737,1105,31.38748244,754,5.770786947,-77,1
1730,6,0.755928946,604,26.05752301,50,13.88512525,2445,0,2047,173.7260696,418,14.6424417,-17,0.546760796,552,0.770509059,-43,2.154554539,1398,68.16244786,1137,13.57487359,972,4.728172378,-99,1
1730,7,0.717740563,604,2.301185465,-40,6.74817596,2419,0,2047,175.6534984,431,7.389591369,-18,0.687750451,552,1.203776241,-39,2.262355005,1395,69.63273197,1135,14.93965991,940,5.071700531,-98,1
1730,8,0.577350269,603,0.514928651,-46,1.864744682,2406,0,2047,170.8380413,420,6.960385743,-17,0.724910114,552,0.79644377,-42,2.27779634,1398,72.55198105,1127,13.63546109,973,5.155828963,-97,1
1730,9,0.522232968,603,0.651338947,-46,4.951277766,2406,1.732050808,2041,168.0311118,418,6.59889798,-17,0.458576585,552,0.741357711,-43,1.68541229,1392,67.88961493,1137,14.23796802,977,4.788627308,-98,1
1730,10,0.797724035,604,0,-47,3.342789617,2410,5.484827557,2028,169.8777635,419,6.666856058,-18,0.406379867,552,0.822301407,-42,1.59837246,1395,69.37102725,1136,14.82394141,977,4.844696138,-99,1
1730,11,0.577350269,603,0.651338947,-46,2.954195784,2406,4.041451884,2033,170.7201103,417,6.934214688,-17,0.536867379,552,0.789602931,-42,2.220699631,1398,68.4698849,1135,13.32067538,978,4.670640575,-98,1
1730,13,0.621581561,604,1.443375673,-42,4.792671173,2419,6.350852961,2025,171.5525143,417,7.223698373,-18,0.703914409,552,0.925514223,-42,2.059650981,1398,68.13662216,1135,11.85402201,976,4.694140492,-99,1
1730,14,0.668557923,603,0.668557923,-47,3.343922574,2406,0,2047,171.3991222,425,6.757151094,-18,0.491316677,552,0.89643252,-42,1.853032177,1395,68.0082753,1133,13.54412619,972,4.518934618,-99,1
1730,15,0.514928651,603,2.391588796,-40,5.449492609,2416,2.886751346,2037,171.1408024,421,7.178988702,-18,0.555841384,552,0.792528046,-43,1.959229008,1395,69.16018676,1132,13.25128091,974,4.863501496,-99,1
1730,16,0.668557923,604,2.234373344,-41,2.895921897,2403,0,2047,173.3987129,423,7.476731582,-18,0.605381274,552,0.942872743,-42,1.925364128,1395,69.80619761,1134,12.34982584,981,4.930763879,-99,1
1730,17,0.759554525,604,4.941970955,-30,9.801883649,2432,6.933752453,2022,172.1663626,416,8.642471157,-17,0.626374088,552,3.671303433,-13,2.155125509,1395,70.13701316,1132,16.16251623,900,5.045588478,-99,1
1730,18,0.492365964,603,0.492365964,-47,2.605355789,2410,13.92920411,2000,168.2905136,408,6.721178648,-17,0.604980632,552,0.671345087,-44,1.642310293,1395,69.98926673,1132,13.86774525,976,4.949747468,-99,1
1730,19,0.651338947,603,0.452267017,-47,3.133397807,2406,6.062177826,2026,175.1609433,419,6.610368348,-17,0.556649939,552,0.741012926,-43,2.282820099,1395,71.91772272,1131,15.01944488,980,5.100783947,-98,1
1730,20,0.650443636,603,24.19029412,42,15.79069833,2458,8.818063379,2014,176.2972795,410,14.71057779,-17,0.612581686,552,3.899979845,-12,2.683396202,1395,67.89429785,1133,16.03709175,909,4.958129539,-99,1
1730,21,0.514928651,603,0,-48,3.414541098,2403,2.020725942,2040,166.9635008,419,5.325752188,-18,0.56312057,552,8.67775352,28,1.867362267,1395,71.53214028,1106,30.44460134,754,5.954053995,-78,1
1730,22,0.514928651,603,0.797724035,-46,2.895921897,2406,10.76047763,2010,168.2851791,412,6.570710953,-18,0.448657731,552,0.798590844,-43,2.042918496,1392,68.33458625,1132,13.06088657,973,4.582700247,-99,1
1730,23,0.492365964,603,0.577350269,-46,8.317560831,2422,5.773502692,2027,167.8984857,417,6.443225242,-18,0.583251788,552,8.309142972,26,1.95058825,1395,71.57764993,1109,30.51262932,755,5.842100392,-78,1
1730,24,0.518874522,603,1.660244035,-42,4.463527408,2416,7.462727899,2020,175.8286972,412,7.201317543,-17,0.60219032,552,1.054814288,-42,2.27779634,1398,70.65823106,1130,12.62927068,966,4.935389242,-99,1
1730,25,0.522232968,603,0.621581561,-46,4.923659639,2413,3.75277675,2034,171.1639963,417,6.973977605,-17,0.53960279,552,0.629027564,-44,1.798197295,1395,70.99818041,1135,13.18861098,977,4.925096606,-99,1
1731,1,0.832050294,604,24.22649535,42,12.98816029,2445,3.050851079,2036,176.6208092,409,14.21357242,-17,0.622404521,552,0.71079197,-40,1.653497522,1395,69.39595751,1136,12.34557951,922,4.324328829,-99,1
1731,3,0.753778361,604,0.668557923,-45,5.035480176,2419,0,2047,172.5966572,428,6.947312539,-18,0.538244847,552,0.732313361,-43,2.248698665,1395,69.43878267,1133,11.6621657,960,4.001480659,-98,1
1731,4,0.518874522,603,6.656402355,-23,9.579625816,2432,3.050851079,2036,185.8381223,419,9.789450104,-17,0.528468806,552,0.648768758,-43,2.205643866,1395,69.24573815,1136,10.92120839,964,3.989761672,-98,1
1731,5,0.776250026,604,6.459935699,-24,14.82893914,2445,0,2047,184.654702,424,9.790759642,-17,0.577350269,552,0.90543902,-40,1.830374352,1395,69.02630912,1137,14.08330428,961,4.084689056,-99,1
1731,6,0.866025404,604,0.577350269,-46,3.934116512,2406,0,2047,177.5970072,426,7.004327667,-18,0.824839597,552,0.658417431,-44,2.148286558,1395,68.0815674,1135,12.24450603,964,4.174482759,-98,1
1731,7,0.755928946,604,29.42638421,62,17.8627244,2467,2.138089935,2039,177.3711574,417,15.03768161,-17,0.584597627,552,0.699874675,-44,1.85869224,1395,68.23380857,1140,10.80519693,972,4.137801773,-98,1
1731,8,0.674199862,603,0.452267017,-47,2.954195784,2406,0,2047,165.9252068,421,5.696224161,-17,0.44031111,552,0.714584236,-43,2.444851181,1398,70.19961757,1135,10.29489509,951,3.835443994,-99,1
1731,9,0.651338947,604,0.288675135,-46,1.279204298,2406,0,2047,177.7525519,424,6.786796451,-17,0.498857141,552,0.775136851,-44,2.541661988,1402,66.80567984,1137,11.75266737,968,4.01386486,-98,1
1731,10,0.660225292,603,8.559744784,-17,9.095645619,2432,2.773500981,2037,182.9229556,415,9.402672833,-17,0.615124685,552,0.783156008,-43,2.666914403,1395,70.39103905,1138,10.1930554,969,4.201587002,-98,1
1731,11,0.650443636,603,7.676971892,-20,11.18893684,2438,0,2047,184.7511146,421,9.536031535,-18,0.596687553,552,0.738149622,-44,2.06279789,1398,70.97836239,1132,9.564235181,962,4.277660386,-98,1
1731,12,0.753778361,604,0.577350269,-47,4.687184333,2413,0,2047,175.2830611,423,6.582805886,-18,0.725842164,552,1.090995083,-42,1.711329497,1395,68.45758863,1134,10.10214499,964,4.122362657,-98,1
1731,13,0.452267017,603,0,-47,1.544785952,2403,0,2047,176.1890127,426,6.624106572,-18,0.458576585,552,0.796721345,-43,2.027759956,1398,69.92933044,1137,9.540352538,969,4.180489228,-99,1
1731,14,0.767947648,604,6.651585506,-23,10.22252415,2435,0,2047,182.3593592,418,9.526615887,-18,0.45094266,552,5.702225825,4,2.058774131,1398,68.24349273,1140,21.3016611,816,4.334800915,-90,1
1731,15,0.660225292,604,7.595545253,-20,11.93733639,2442,3.328201177,2035,181.8942,416,9.642321244,-18,0.549800602,552,5.010585286,-3,1.970439438,1395,67.70929605,1137,23.48366734,794,4.349369787,-88,1
1731,16,0.877058019,604,29.06138508,57,19.34769581,2467,0,2047,181.236706,428,15.53573218,-18,0.579034328,552,1.006954074,-40,1.685033494,1395,68.0669907,1138,13.87572935,918,4.233833831,-98,1
1731,17,0.492365964,603,0.492365964,-48,3.089571903,2406,4.618802154,2031,164.0992632,416,5.325752188,-18,0.534570637,552,8.011410781,24,1.838330618,1395,70.20748657,1109,27.93098315,756,5.198683132,-77,1
1731,18,0.522232968,603,0.514928651,-47,2.335496832,2406,5.196152423,2029,168.6014442,415,5.73400278,-17,0.510652083,552,13.82555362,75,2.0263979,1395,75.3759273,986,38.272144,654,8.070180887,-44,1
1731,19,0.522232968,603,0.492365964,-47,1.544785952,2403,6.639528096,2024,166.6774012,416,5.608435206,-18,0.614874113,552,0.783491959,-44,2.128008706,1398,69.61308987,1134,10.484709,965,3.990690922,-98,1
1731,20,0.725011052,604,18.91411086,21,14.91901213,2454,4.43760157,2031,181.2624885,417,10.52104119,-18,0.714559073,552,0.821365417,-43,1.508689798,1392,69.04578607,1136,11.25559024,957,4.076926053,-98,1
1731,21,0.660225292,603,9.933109617,-11,8.763999789,2432,2.218800785,2039,176.5080081,418,8.740562676,-18,0.551841286,552,14.53731405,75,1.82883989,1395,74.42709145,981,43.77483977,650,8.334618616,-43,1
1731,22,0.646206173,603,39.63993158,101,12.91072474,2435,12.63976805,2000,175.5806693,415,17.61929512,-18,0.802080628,552,0.640175415,-44,2.385482407,1395,70.25278043,1130,11.01070452,960,3.977899472,-98,1
1731,23,0.426401433,604,0.389249472,-48,1.732050808,2403,0,2047,170.3084546,428,5.605732996,-18,0.560075183,552,0.607554777,-44,1.65322651,1395,67.68858905,1138,11.48387122,970,4.202651627,-98,1
1731,24,0.514928651,603,0.937436867,-45,4.589183594,2416,0,2047,182.5856379,426,7.597348022,-18,0.715823172,552,0.453910566,-46,2.058744814,1395,70.58764944,1138,9.707114076,971,4.234539141,-98,1
1732,1,0.786245393,604,0.53935989,-45,1.940009372,2406,24.5808499,1976,119.929449,391,2.981762749,-16,0.526076759,551,0.708506868,-42,2.149795716,1395,73.12953582,1132,8.707457713,946,4.506251913,-98,1
1732,2,0.668557923,604,0.288675135,-45,2.701009912,2406,0,2047,183.3999397,426,6.915069184,-18,0.524488054,551,0.753005673,-41,1.727943713,1395,69.59684909,1134,8.364628954,952,4.201649634,-99,1
1732,3,0.522232968,603,10.53529422,-10,13.00349603,2442,1.732050808,2041,157.9737943,420,8.967956424,-18,0.573593069,552,0.552471923,-42,1.97032032,1395,69.99691113,1135,8.168826705,960,3.980674034,-99,1
1732,4,0.725011052,604,20.77998297,27,9.895608972,2435,0,2047,180.8853937,424,11.95558018,-18,0.512989176,552,0.797364079,-43,2.209548656,1398,69.83694669,1134,9.643496127,957,4.086155487,-98,1
1732,5,0.744946344,604,25.9514551,49,19.05400076,2467,1.870828693,2040,177.1164173,420,15.70399263,-18,0.48384708,551,1.046100725,-41,2.386092651,1395,69.37078548,1136,9.385894217,948,4.134611258,-98,1
1732,6,0.577350269,604,0.953462589,-46,4.914419106,2419,1.732050808,2041,177.7252519,423,7.664854858,-18,0.57532802,551,1.139313521,-40,2.497051208,1398,67.28636225,1134,13.89259979,913,4.027316814,-98,1
1732,7,0.514928651,603,0.514928651,-47,5.853644294,2416,0.866025404,2044,163.2811992,421,5.567083998,-18,0.543542635,552,0.635085296,-44,1.861663093,1395,69.51735363,1134,10.9658481,963,4.103464518,-98,1
1732,8,0.492365964,603,0.668557923,-47,5.930787673,2410,0.288675135,2046,171.5339661,425,6.753225941,-18,0.552471923,552,0.762168552,-44,2.626956585,1398,70.12784465,1132,11.73672146,962,4.115538562,-98,1
1732,9,0.650443636,604,7.101823529,-23,6.575010968,2422,3.328201177,2035,178.9801952,417,9.313623878,-18,0.577350269,552,5.254324688,0,1.747894486,1395,66.42992108,1139,22.41426508,805,4.2578174,-88,1
1732,10,0.797724035,604,0.83484711,-45,2.261335084,2406,3.464101615,2035,167.0929699,420,5.640760748,-17,0.500350754,552,0.733532668,-43,1.594893166,1395,69.46508779,1135,10.72390345,963,3.81232995,-98,1
1732,11,0.674199862,604,17.01336373,11,22.45584894,2474,0,2047,154.3251929,423,9.76543068,-18,0.526993622,552,0.712034414,-45,2.148693351,1395,69.13716357,1139,10.81512982,969,4.269029014,-97,1
1732,12,0.621581561,604,5.789227195,-28,6.27344089,2419,0,2047,172.0736277,430,8.565257519,-18,0.635581983,552,0.859389855,-41,1.977401375,1395,68.37487887,1136,13.44933024,921,4.283247182,-98,1
1732,13,0.514928651,604,0.792961461,-46,4.3658454,2413,6.350852961,2025,172.1106718,416,6.986458764,-18,0.576362839,552,14.14374259,69,2.273130518,1395,76.91708881,982,42.30476446,652,8.065351664,-45,1
1732,14,0.651338947,604,0.426401433,-47,7.476731582,2422,0,2047,179.9209422,428,7.561365116,-18,0.736695621,552,0.845760607,-43,1.856064675,1395,71.37846431,1136,10.31680338,963,4.189259776,-98,1
1732,15,0.776250026,604,10.22252415,-11,18.14542395,2464,6.110100927,2025,173.0135611,416,8.540251603,-18,0.539573202,552,13.79687637,73,1.430012835,1395,75.17742726,981,39.39953576,649,7.957322875,-43,1
1732,16,0.651338947,604,0.514928651,-47,2.954195784,2403,5.196152423,2029,175.0732098,422,7.064100449,-17,0.476032275,552,0.565402794,-44,1.82883989,1392,67.59500166,1140,10.92053457,964,3.922428825,-98,1
1732,17,0.725011052,604,21.45747135,30,14.06030966,2451,2.773500981,2037,182.8179703,422,11.78166764,-17,0.490859723,551,0.843535184,-43,1.492290509,1395,68.25318502,1140,11.23207922,954,4.386995322,-98,1
1732,18,0.660225292,603,7.411875433,-21,7.293305677,2426,4.714951668,2030,179.6951835,417,9.368523404,-17,0.637973911,551,12.76279738,68,1.478176197,1395,74.52071677,980,38.15495236,649,7.969411662,-44,1
1732,19,0.651338947,603,0.753778361,-47,4.323999271,2413,2.309401077,2039,179.2618493,425,6.746491793,-18,0.367013126,552,0.746174615,-44,1.8552784,1398,69.91268995,1136,11.921104,967,3.970336228,-97,1
1732,20,0.776250026,604,17.6235565,15,13.50213658,2445,5.547001962,2027,182.5885805,418,10.38551753,-18,0.598682765,552,0.719161305,-44,1.709570583,1395,69.20758882,1136,11.22662875,964,4.197472088,-99,1
1732,21,0.554700196,604,10.24257079,-11,12.19394553,2445,4.992301766,2029,178.6917917,416,9.358254275,-17,0.463535655,551,4.885578138,-2,2.266989304,1395,69.50302556,1140,21.92684275,802,4.450565135,-87,1
1732,22,0.514928651,604,0.668557923,-47,1.167748416,2403,4.907477288,2030,174.2792082,422,6.829082196,-18,0.577198315,552,0.780912646,-44,1.79956135,1395,70.08937027,1134,10.74491312,964,3.987700388,-98,1
1732,24,0.492365964,603,0.492365964,-47,3.21926022,2406,3.75277675,2034,176.7687027,422,6.52036437,-17,0.566150436,552,0.822917361,-43,1.637874104,1395,67.53387194,1139,9.682829802,950,4.209158769,-98,1
1732,25,0.633323694,604,25.27953609,47,17.48343015,2461,14.92343095,1997,178.1278711,409,16.09586665,-18,0.761557865,552,12.8785803,62,2.312378358,1398,77.10723767,974,40.04931244,648,8.13761907,-44,1
1734,1,0.632455532,604,0.687551651,-43,2.062654953,2403,10.2380751,2015,113.6413817,397,2.236067977,-17,0.741316093,552,0.99095004,-41,2.814249456,1398,67.21662707,1128,9.164502611,920,4.408223274,-99,1
1800,1,0.651338947,604,15.46525921,12,5.495866215,2403,0,2047,175.5853198,422,9.420721841,-18,0.720297934,552,0.725223667,-40,2.023751373,1398,68.71117316,1150,10.60749675,912,4.852230989,-98,1
1807,1,0.567646212,604,4.785394446,-27,2.024845673,2400,0,2047,124.2410292,445,5.797509044,-21,0.603452775,552,0.628472091,-40,2.013652036,1395,63.95529141,1088,9.068150564,863,3.7211089,-81,1
1807,2,0.288675135,604,0.522232968,-43,3.720337228,2406,0,2047,204.0111405,437,7.854741861,-21,0.577180834,552,0.85944991,-38,2.305840716,1395,63.8378901,1088,11.51782146,844,3.595772165,-79,1
1807,3,0.738548946,604,0.577350269,-42,1.954016842,2406,0,2047,198.1445753,435,7.374711088,-20,0.499274836,552,0.73100515,-41,2.045294554,1395,66.78008313,1091,8.889533707,870,3.630472595,-78,1
1807,4,0.668557923,603,0.577350269,-44,3.646293261,2406,0,2047,201.3214676,433,8.155682161,-21,0.791651646,552,13.06296949,66,2.277044467,1398,68.59826413,972,28.75138141,656,6.631413641,-35,1
1808,4,0.753778361,604,0.668557923,-44,7.990050631,2413,0,2047,171.6094933,425,5.869154087,-20,0.631246336,552,0.597034497,-42,2.090235896,1395,67.14380338,1151,10.45591616,954,4.466020863,-91,1
1808,5,0.800640769,604,14.84665204,8,14.56814227,2448,0,2047,196.822092,445,9.763879011,-21,0.573546595,552,0.844846627,-41,1.93305687,1395,68.78840124,1154,8.75778135,967,4.607214348,-92,1
1817,1,0.792961461,604,0.452267017,-43,5.184475661,2406,19.4801764,1984,191.8581191,398,4.489043902,-20,0.466266443,552,0.66213455,-41,2.065656716,1395,71.11654049,1151,10.2045107,950,5.678742646,-91,1
1817,2,0.640512615,604,3.639174322,-32,6.330633703,2422,0,2047,230.7174985,441,7.928365176,-22,0.644589401,552,1.206289822,-35,1.719836573,1395,69.56305585,1156,12.78305466,931,5.485706242,-92,1
1817,3,0.688737232,604,1.436698495,-41,13.79706398,2442,0,2047,219.9229177,440,7.411875433,-22,0.668121955,552,0.878954363,-42,1.509212469,1395,66.68512898,1168,11.39854844,997,4.606529412,-93,1
1817,4,0.887625365,604,0.621581561,-44,2.261335084,2406,0,2047,210.1185812,446,6.480740698,-23,0.524319314,552,0.867382921,-41,1.357657069,1395,68.61839828,1154,11.3799992,989,5.153344742,-91,1
1817,5,0.674199862,603,0.621581561,-45,5.976595768,2419,0,2047,210.4427512,445,6.666856058,-24,0.535345927,552,0.88222374,-42,1.915447378,1395,69.03155839,1152,11.02686225,994,5.217968854,-92,1
1817,7,0.797724035,604,0.668557923,-46,4.71859635,2413,0,2047,201.3113825,444,5.615859577,-24,0.51250193,551,0.58447748,-43,1.847166835,1395,67.41492412,1159,11.58211602,1001,4.906466929,-92,1
1817,8,0.717740563,604,0.452267017,-46,4.144181756,2410,0,2047,212.7351996,446,6.206057647,-24,0.63532609,552,0.838549078,-43,1.90336145,1395,68.85353654,1152,11.7435075,999,5.210748385,-91,1
1817,9,0.854850414,604,33.27970044,78,13.95144642,2442,0,2047,214.1751363,437,14.31743731,-24,0.552444391,552,13.82482216,77,2.541431577,1395,76.77887625,1000,40.48718465,669,9.2349093,-34,1
1817,10,0.674199862,603,0.577350269,-45,1.954016842,2406,0,2047,195.3865438,435,5.435573065,-24,0.59670196,552,13.80075684,77,2.561923774,1395,76.09790795,1000,40.73613447,665,9.108224488,-34,1
1817,11,0.452267017,603,0.668557923,-46,4.378840306,2413,0,2047,211.2396851,446,6.259538176,-24,0.562403297,552,0.795159406,-43,2.068295941,1395,70.30830726,1153,12.52157,1000,5.411529534,-91,1
1817,12,0.753778361,604,0.668557923,-46,2.50454133,2400,0,2047,211.5592008,446,6.072790782,-24,0.527112987,551,0.673997145,-44,1.792388972,1395,70.01583795,1155,12.15224494,1005,5.28216488,-91,1
1817,13,0.753778361,603,0.288675135,-46,2.153221688,2406,0,2047,200.1719526,433,5.432784877,-23,0.568698269,552,0.655550788,-43,2.588649763,1395,70.20451138,1154,13.0119468,1001,5.367963454,-90,1
1817,14,0.792961461,604,0.452267017,-47,2.022599587,2400,0,2047,211.8705115,442,5.69090183,-24,0.58405737,552,0.630811186,-43,1.648226452,1398,69.74343718,1153,11.61649154,1001,5.300419781,-90,1
1817,15,0.792961461,604,0.651338947,-46,1.954016842,2406,0,2047,202.1572108,444,5.507570547,-24,0.515265189,552,0.814506579,-44,1.508495901,1392,71.78309045,1156,10.77995363,1010,5.456564791,-91,1
1817,16,0.668557923,604,0.577350269,-46,2.153221688,2403,0,2047,205.5031519,448,6.037132572,-24,0.592009023,552,0.752632511,-45,2.210411211,1395,68.26613849,1153,13.54857646,998,5.017437946,-92,1
1819,17,0.59914469,603,2.873396989,-37,6.947606118,2422,0,2047,195.5678124,433,7.566796565,-23,0.582093633,552,1.11780901,-84,1.509327138,1392,82.57909567,1125,6.836698228,932,4.361067929,-83,1
1825,1,0.717740563,604,31.4406608,63,12.74933153,2442,7.204270619,2022,153.2130622,406,13.19865696,-23,0.605003065,552,0.7078314,-43,1.923609475,1395,69.47511196,1156,11.24311896,938,5.097846435,-91,1
1825,2,0.621581561,604,0.577350269,-45,2.261335084,2403,0,2047,186.8891058,439,6.793490646,-24,0.918600653,552,1.225248778,-40,2.454587542,1398,67.64330011,1153,9.059644612,960,5.097960134,-90,1
1825,3,0.688737232,604,12.42567648,-1,12.54070296,2445,0,2047,191.4777888,441,8.224416432,-24,0.546535725,552,0.797295497,-40,2.179959051,1395,68.65223117,1159,10.13930651,984,4.997778044,-91,1
1825,4,0.965307299,604,0.389249472,-46,3.459724985,2410,0,2047,186.7192634,450,6.625821847,-26,0.512416591,551,0.932718269,-42,2.011455703,1395,69.78099989,1153,9.930594978,985,5.340176263,-90,1
1825,5,0.725011052,604,9.081539461,-14,11.02619259,2438,0,2047,190.0850687,430,7.565102063,-25,0.515265189,552,0.637719484,-43,3.340028978,1398,71.08124229,1154,11.10695692,991,5.401263271,-90,1
1825,6,0.674199862,604,0.514928651,-46,7.196379561,2413,0,2047,183.0718314,443,6.617241025,-26,0.58127215,552,1.155543488,-38,2.277060576,1398,69.12601563,1155,13.00214698,924,5.179385148,-86,1
1825,7,0.577350269,603,0.514928651,-46,6.555127533,2419,0,2047,176.3042094,436,6.331139971,-26,0.56081977,552,0.684858357,-43,2.545261279,1395,69.38975353,1153,11.59734172,990,5.076323893,-90,1
1825,8,0.492365964,603,0,-47,6.386538874,2416,0,2047,172.7707142,439,5.648142628,-26,0.656280669,552,0.638228236,-43,2.07995019,1398,67.17953246,1165,10.12006789,1004,4.643262124,-92,1
1825,9,0.621581561,603,0.522232968,-47,7.959652041,2429,0,2047,181.2907425,442,6.244391423,-26,0.640936601,552,0.711923641,-43,1.81161665,1395,69.40111944,1152,10.99765401,994,5.195461766,-89,1
1825,10,0.651338947,603,0.288675135,-47,4.962739957,2410,0,2047,174.8679805,440,5.791189756,-26,0.55721973,552,13.13446602,65,1.843908891,1395,74.01570362,997,40.7520279,668,9.050015347,-32,1
1825,11,0.492365964,603,0.389249472,-47,4.323999271,2413,0,2047,176.3463148,444,5.848465222,-26,0.471329926,551,0.924696324,-43,2.905146023,1395,70.26470633,1155,11.62722689,994,5.078482156,-91,1
1825,12,0.778498944,604,0.389249472,-47,4.231018217,2410,0,2047,170.4715385,434,5.515817476,-26,0.536632727,552,0.706099107,-43,2.152971159,1398,68.00642189,1149,11.02632064,988,4.971421491,-90,1
1825,13,0.688737232,604,14.68472082,5,12.95851368,2445,0,2047,192.8776017,449,8.797581253,-27,0.529895196,552,0.821001804,-43,3.004362982,1395,69.40816288,1155,12.81304195,991,5.167431537,-90,1
1825,14,0.452267017,603,0.738548946,-45,1.544785952,2403,0,2047,180.6616417,441,5.986727745,-26,0.568569842,552,0.831269759,-44,2.187420885,1395,70.69723699,1149,12.02688215,988,5.270852777,-90,1
1825,15,0.83484711,604,0.514928651,-47,1.544785952,2406,0,2047,185.1575905,441,6.229815893,-26,0.568569842,551,0.714980883,-44,2.205375393,1398,69.7274706,1154,9.329953716,994,5.10766904,-90,1
1825,16,0.751067616,604,18.24547714,19,15.68520453,2458,0,2047,189.5159827,440,8.626881066,-26,0.571132904,552,0.952967316,-43,2.16729699,1395,69.73037981,1152,10.84103663,995,5.086974795,-90,1
1825,17,0.83484711,604,0.288675135,-48,1.544785952,2403,0,2047,183.9962121,441,5.931426319,-26,0.832406892,552,1.286084113,-39,2.509119171,1398,68.6918059,1151,13.5100557,953,5.185479489,-90,1
1825,18,0.674199862,604,0.426401433,-47,1.544785952,2406,0,2047,179.1623608,437,6.032111043,-25,0.556748017,551,0.785952619,-43,2.218128702,1395,69.20861419,1149,10.75256814,984,4.982501024,-89,1
1825,19,0.522232968,603,0.900336637,-45,5.517877282,2422,0,2047,182.0247028,436,6.020168124,-25,0.523951636,552,0.801501755,-44,2.951908844,1395,67.1854603,1156,12.29592914,988,4.704411477,-91,1
1825,20,0.480384461,603,15.5423326,9,19.59166489,2470,0,2047,187.1659075,452,11.1963822,-25,0.530106271,552,2.872721992,-21,2.454619773,1398,68.45064747,1153,18.32116781,885,5.372456714,-81,1
1825,21,0.792961461,604,0.852802865,-45,2.662876094,2403,0,2047,181.661023,429,5.874959703,-24,0.605747786,552,0.682048293,-44,3.044786996,1398,69.88659892,1151,12.47366847,994,5.248206445,-89,1
